nm0817942,Frank Spencer,Frank Woolley Sim Spencer,,,"July 19, 1911 in Edinburgh, Scotland, UK",1911-07-19,"Edinburgh, Scotland, UK","February, 1975 in Chelsea, London, England, UK",1975-02-01,"Chelsea, London, England, UK",,Joanna Miriam Franks  (? - ?),1,0,0,0
nm0817943,Frank Spencer,Frank Spencer,,"Frank Spencer is an actor, known for Red Roses of Passion (1966), C'mon Baby Light My Fire (1969) and How Many Times (1969).",,,,,,,,,0,0,0,0
nm0817955,George Spencer,George Spencer,,"George Spencer is an actor, known for Massage Parlor Murders! (1973) and Gomer Pyle: USMC (1964).",,,,,,,,,0,0,0,0
nm0817965,Herbert W. Spencer,Herbert Winfield Spencer,,,"April 7, 1905 in Santiago, Chile",1905-04-07,"Santiago, Chile","September 18, 1992 in Culver City, Los Angeles, California, USA  (undisclosed)",1992-09-18,"Culver City, Los Angeles, California, USA  ",undisclosed,Diana Reid Spencer  (29 September 1939 - 18 September 1992) (his death) (4 children),1,0,1,4
nm0817969,Jack Spencer,Jack Spencer,,"Jack Spencer is an actor, known for Guru, the Mad Monk (1970) and Wildlife Icons (2015).",,,,,,,,,0,0,0,0
nm0817970,James H. Spencer,James H. Spencer,,"James H. Spencer is a production designer and art director, known for Salto nel buio (1987), The Eye (2008) and L'erba del vicino (1989).",,,,,,,,Martha Coolidge  (? - ?),1,0,0,0
nm0817971,James Lawrence Spencer,James Lawrence Spencer,,"James Lawrence Spencer is a gaffer known for ""The Comeback Trail"" (2019), ""Walk, Ride, Rodeo"", ""Bio-Dome"", ""Bones"" (TV), and ""Feast"". Jim is also a cinematographer and shoots independent films of which he is best known for writer/director Michael Davis's trilogy of films -""Eight Days a Week"", ""100 Girl's"" & ""100 Women"" (aka- ""Girlfever""). Jim's body of work includes over 125 films.","June 5, 1958 in Oceanside, New York, USA",1958-06-05,"Oceanside, New York, USA",,,,,,0,0,0,0
nm0817974,Jane Spencer,Jane Spencer,,"After earning a degree in Theatre and Philosophy at the University of Texas, Ms Spencer moved to New York City, where she attended NYU and The Actors Studio Playwright/Director's Unit, which was run by Elia Kazan and Arthur Penn. She wrote and directed plays in New York City, and was a member of Circle Rep Lab. She also wrote and directed plays in London and Los Angeles, and is a published poet. Her first film, Little Noises, premiered at Sundance. Her second film, Faces On Mars (aka: Wake Up Running), premiered in Europe at Solothurn and she is preparing the film for distribution screenings. She completed her third feature film, The Ninth Cloud, in 2015 and produced by WARD9 Productions, has been in many festivals, garnered great reviews and was released in April 2018 in Europe and the UK and can be seen on iTunes and Amazon Prime in USA and UK. She is in Post Production for her fourth feature film, South of Hope Street, starring Tanna Frederick, Judd Nelson, William Baldwin, Asser Yassin, Jack McEvoy, Michael Madsen and Patricia Sluka, and has two other projects in development: 'The Velvet Gentleman' which will star Jean Hugues Anglade, and 'The Red Weather'. She has formed a film company, WARD9 Productions, and lives in Europe.",,,,,,,,,0,0,0,0
nm0817979,Jeanne Spencer,Jeanne Genevieve Spencer,,,"November 29, 1897 in Covington, Kentucky, USA",1897-11-29,"Covington, Kentucky, USA","July 18, 1986 in Encinitas, California, USA",1986-07-18,"Encinitas, California, USA",,Frank Ware  (25 April 1923 - 30 November 1932) (his death),1,0,0,0
nm0817980,Jesse Spencer,Jesse Gordon Spencer,178,"Jesse Spencer was born on February 12, 1979 in Melbourne, Victoria, Australia as Jesse Gordon Spencer. He is an actor, known for Dr. House - Medical Division (2004), Le ragazze dei quartieri alti (2003) and Chicago Fire (2012).","February 12, 1979 in Melbourne, Victoria, Australia",1979-02-12,"Melbourne, Victoria, Australia",,,,,,0,0,0,0
nm0817983,John Spencer,John Speshock,170,"John Spencer was born John Speshock, Jr. in New York City, the only son of Mildred (Benzeroski), a homemaker and occasional waitress, and John Speshock, a truck driver. He grew up near Paterson, New Jersey, and left at age 16 to attend the Professional Children's School. In 1963, he landed a recurring role on The Patty Duke Show (1963). After that ended, he attended Fairleigh Dickenson University and later New York University, but dropped out to return to acting. John had been an acknowledged alcoholic, who remained sober ever since getting therapy. He had quit smoking in 1999, which he described as ""hell on earth"". He passed away of a heart attack on December 16, 2005. He will be missed.","December 20, 1946 in New York City, New York, USA",1946-12-20,"New York City, New York, USA","December 16, 2005 in Los Angeles, California, USA  (heart attack)",2005-12-16,"Los Angeles, California, USA  ",heart attack,,0,0,0,0
nm0817995,Josh Spencer,Josh Spencer,,"Josh Spencer is known for his work on Seduzione letale (1988), Facile da uccidere (1990) and Forced Alliance (1989).",,,,,,,,,0,0,0,0
nm0818000,Karen Spencer,Karen Spencer,,,,,,,,,,,0,0,0,0
nm0818012,LaVyrle Spencer,Lavyrle Joy Kulick,,,"August 17, 1943 in Browerville, Minnesota, USA",1943-08-17,"Browerville, Minnesota, USA",,,,,Daniel Francis Spencer  (10 February 1962 - present) (3 children),1,0,1,3
nm0818026,Marie Spencer,Marie Spencer,,,,,,,,,,,0,0,0,0
nm0818041,Milton Spencer,Milton Spencer,,"Milton Spencer is an actor, known for Zona J (1998).",,,,,,,,,0,0,0,0
nm0818049,Norm Spencer,Norman Spencer,,"Norm Spencer was born as Norman Spencer. He was an actor, known for Insuperabili X-Men (1992), Bait - L'esca (2000) and X-Men vs. Street Fighter (1996). He died on August 31, 2020 in Canada.",,,,"August 31, 2020 in Canada  (undisclosed)",2020-08-31,Canada  ,undisclosed,,0,0,0,0
nm0818050,Norman Spencer,Norman Leslie Spencer,,"Norman Spencer was born on August 13, 1914 in London, England as Norman Leslie Spencer. He is a production manager and producer, known for Punto zero (1971), Hobson il tiranno (1954) and Grandi speranze (1946).","August 13, 1914 in London, England, UK",1914-08-13,"London, England, UK",,,,,Barbara ?  (1943 - ?),1,0,0,0
nm0818052,Norman Spencer,Norman Spencer,,"Norman Spencer is known for his work on The Big Chance (1933), The New Adventures of Tarzan (1935) and Il mistero della radio (1933).",,,,,,,,,0,0,0,0
nm0818055,Octavia Spencer,Octavia Lenora Spencer,157,"Spencer is a native of Montgomery, Alabama, which she claims is the proverbial buckle of the Bible belt. She's the sixth of seven siblings and holds a BS in Liberal Arts from Auburn University. A ""closet"" lover of acting, this practical Alabamian knew that she'd someday work in the film industry, but never dreamed it would be in front of the camera. In 1995, acclaimed director Joel Schumacher changed all that by giving her a small part opposite Sandra Bullock in the hit film A Time to Kill, and Spencer was on her way. In 1996, she teamed up with Bullock again in Bullock's directorial debut of Making Sandwiches, a short film that premiered at the 1997 Sundance Film Festival.Spencer made her stage debut in Los Angeles and originated the role of ""LaSonia"" (pronounced lasagna) in famed writer/director Del Shore's, The Trials and Tribulations of a Trailer Trash Housewife, starring opposite veteran actors Beth Grant, Dale Dickey and David Steen (2003). The play garnered Spencer and her fellow cast mates critical acclaim and a bevy of awards. Since then, Spencer has continued to see success as an actor in both film and television, working alongside Hollywood's elite. In February 2009, she was lauded by Los Angeles Times publication: The Envelope, for her brief but memorable performance in the Will Smith drama Seven Pounds.",,,,,,,,,0,0,0,0
nm0818060,Paul Spencer,Paul Spencer,,,,,,,,,,,0,0,0,0
nm0818063,Penny Spencer,Penelope C Spencer,165,"Penny Spencer was born on January 1, 1948 in Uxbridge, Hillingdon, Middlesex, England as Penelope C Spencer. She is an actress, known for UFO (1970), Please Sir! (1968) and Frost on Sunday (1968).","January 1, 1948 in Uxbridge, Hillingdon, Middlesex, England, UK",1948-01-01,"Uxbridge, Hillingdon, Middlesex, England, UK",,,,,Roger Cearns  (26 February 1968 - ?),1,0,0,0
nm0818074,Ray Spencer,Ray Spencer,,,,,,,,,,,0,0,0,0
nm0818086,Roderick M. Spencer,Roderick MacGlashan Spencer,,"Co-Owner of Miss Maglashan Productions, Inc. with partner & wife, Alfre Woodard. Writer of 'You Got That Right', for Mississippi public TV. Writer of 'Juanita' starring Alfre Woodard, premiering on Netflix in March of 2019. Actor and stand-up comic in the '80s & '90s. Co-Founder of Artists for a New South Africa (Formerly Artists for a Free South Africa). Proud father of Mavis & Duncan.",,,,,,,,Alfre Woodard  (21 October 1983 - present) (2 children),1,0,1,2
nm0818088,Ronald Spencer,Ronald Charles Spencer,,,"July 15, 1924 in Billericay, Essex, England, UK",1924-07-15,"Billericay, Essex, England, UK",,,,,Adele Reynolds  (1963 - present),1,0,0,0
nm0818098,Scott Spencer,Scott Spencer,,"Scott Spencer was born in 1945 in Washington, District of Columbia, USA. He is a writer and actor, known for Un amore senza fine (2014), Famiglia in fuga (1993) and Punto debole (1982).","1945 in Washington, District of Columbia, USA","1945 in Washington, District of Columbia, USA","Washington, District of Columbia, USA",,,,,,0,0,0,0
nm0818109,Simon Spencer,Simon Spencer,,"Simon's life in television began in 1981 as a BBC Floor Assistant, moving his way up the production ladder as an A.F.M., Production Manager and finally Director in Light Entertainment contributing for over 14 years to a variety of music and comedy shows. In 1995, his freelance career kicked-off and he segued into kids TV when he began producing and directing international specials for The Walt Disney Company. His work in the development of key preschool programming includes successfully revitalizing and regenerating the classic Thomas & Friends for PBS in the US alongside its' major UK re-launch; through to show-running and producing the highly acclaimed multi-media Cbeebies series Waybuloo. His international preschool experience has involved developing, scripting and post producing a wide variety of programs encompassing live action, puppetry, animated robotics and animation. Simon has received three BAFTA nominations.",,,,,,,,,0,0,0,0
nm0818131,Tim Spencer,Vernon Harold Spencer,,"Tim Spencer was born on July 13, 1908 in Webb City, Missouri, USA as Vernon Harold Spencer. He was married to Velma Blanton and Mable McKibben. He died on April 26, 1974 in Victorville, California, USA.","July 13, 1908 in Webb City, Missouri, USA",1908-07-13,"Webb City, Missouri, USA","April 26, 1974 in Victorville, California, USA  (stroke)",1974-04-26,"Victorville, California, USA  ",stroke,"Velma Blanton  (1934 - 1974) (his death) (2 children)
Mable McKibben  (? - ?) (divorced) (1 child)",2,1,2,3
nm0818146,Vicki Spencer,Vicki Spencer,,"Vicki Spencer is an actress, known for Teenage Millionaire (1961) and É l'ora del twist (1961).",,,,,,,,,0,0,0,0
nm0818157,William W. Spencer,William W. Spencer,,,"July 28, 1921 in Windsor, Ontario, Canada",1921-07-28,"Windsor, Ontario, Canada","May 14, 2007 in Los Angeles, California, USA",2007-05-14,"Los Angeles, California, USA",,,0,0,0,0
nm0818158,Zoltan G. Spencer,Jr. George Spencer Crilly,,"Zoltan G. Spencer was born on March 31, 1924 in Chicago, Illinois, USA as Jr. George Spencer Crilly. He was a director and actor, known for The Screentest Girls (1969), Sisters in Leather (1969) and The Satanist (1968). He died on January 28, 1976 in Los Angeles, California, USA.","March 31, 1924 in Chicago, Illinois, USA",1924-03-31,"Chicago, Illinois, USA","January 28, 1976 in Los Angeles, California, USA",1976-01-28,"Los Angeles, California, USA",,,0,0,0,0
nm0818166,Tara Spencer-Nairn,Tara Spencer-Nairn,160,"Tara Spencer-Nairn's big breakout role came in 1999 when she was cast as the tough Bronx-raised teen in the festival darling, New Waterford Girl (1999). The film screened at the Sundance Film Festival and Toronto International Film Festival, and received seven Genie Award nominations including Best Picture. In 2002, she starred alongside Don McKellar in the indie film Rub & Tug - 3 ragazze indiavolate (2002), where she introduced audiences to her flair for comedy and acquired her first Canadian Comedy Award nomination.For six years she captured the hearts of audiences with her role as the straight-faced police officer Constable Karen Pelly in the long-running series Corner Gas (2004). Tara has become a fixture in Canadian film and TV landscape now and has appeared in the recurring role of Sandy in The Listener (2009), and guest starred on Oltre i limiti (1995), I misteri di Murdoch (2008), Flashpoint (2008), Degrassi: The Next Generation (2001), The Strain (2014), and in the short film Bastards (2014). In 2014, she reprised her role as Karen Pelly in the feature film Corner Gas: The Movie (2014), which landed her a Canadian Comedy Award nomination for Best Female Performance.Tara also appeared in the Lifetime movie La confessione di un marito (2015) and was in Gabrielle Miller's short film Claudette (2015). Born in Montreal, raised in Vancouver, Tara now calls Toronto home where she lives with her husband and two young sons.","January 6, 1978 in Montreal, Quebec, Canada",1978-01-06,"Montreal, Quebec, Canada",,,,,Josh Glover  (19 April 2008 - present) (2 children),1,0,1,2
nm0818201,Pierre Spengler,Pierre Spengler,,"Pierre Spengler started in the industry in 1964 on the film Paris Secret and went on working as an assistant director, assistant editor and a production assistant on such major films as The Madwoman of Chaillot starring Katharine Hepburn (1968), LE MANS starring Steve Mc Queen (1969) and The Light at the Edge of the World staring Kirk Douglas (1970).He went on to production responsibilities within the Salkind Organisation and soon was in charge of producing all of their films including the globally successful The Three Musketeers, the Four Musketeers, Superman I, Superman Ii, Superman Iii and Santa Claus.Since 1986, he has been independent and has produced such motion pictures as The Return of the Musketeers and Underground (Golden Palm in Cannes 1995) and co-produced more than 20 films out of the United Kingdom including Unleashed starring Jet Li and Morgan Freeman, Guy Ritchie's REVOLVER starring Jason Statham, and 7 Seconds starring Wesley Snipes.In addition to his activities in the United Kingdom, he co-founded in 2000 the production company Cadenza Films in the Netherlands, which produced Snapshots, Tirza and Suskind and currently Orestes based on Aeschylus classic tragedy to be directed by Rudolf Van den Berg.In the recent past, in addition to his regular production activities he has been involved in the development of a number of films based upon the prestigious Humanoids graphic novel catalogue. Due for production are BOUNCER based on the comic book series by Alejandro Jodorowsky and Francois Boucq, to be directed by Floria Sigismondi, LEGION based on the comic series by Fabien Nury and John Cassaday, screenplay by Richard Stanley directed by Nacho Cerda, and a feature film based upon the comic book The Zombies That Ate the World to be directed by Sundance sensation the Candian trio RKSS.Other projects in development include Sebastian X currently being scripted by Bill Marsilli (Deja Cu) and directed by Martin Campbell (Zorro, Casino Royale) to be produced with Gale Ann Hurd (Walking Dead, Terminator) and Voltage Pictures (Hurt Locker, Dallas Buyer's Club).At the recent Beijing film festival, a co-production agreement was signed between Humanoids and Chinese group Jetavana Capital Co., Ltd. for the production with Pierre Spengler of a slate of films based on Humanoids catalogue starting with METAL by Butch Guice, Jerrold Brown and Paul Alexander and SEED by Alex Cruz and Marc Riou.Other projects currently in development include an Untitled Tony Kaye Project to be directed by legendary director Tony Kaye (American History X), TRIPTYCH a thriller based on a screenplay by Alejandro Jodorowsky and to be directed by Malcolm Venville (44 Inch Chest, Henry's Crime), CHELTENHAM a comedy based on an original screenplay by Piers Ashworth.Pierre Spengler is married to Tatjana Sauka Spengler, a scientist, and they have a daughter, Neretva, born in 2008. They live in Oxford, United Kingdom. Through his previous marriage to Agnes L'Helgoualch he is the father of Oona Spengler a documentary filmmaker and Erwan Spengler a veterinarian.","June 5, 1947 in Paris, France",1947-06-05,"Paris, France",,,,,,0,0,0,0
nm0818204,Volker Spengler,Volker Spengler,,"Volker Spengler was born on February 16, 1939 in Bremen, Germany. He was an actor and art director, known for Nessuna festa per la morte del cane di Satana (1976), Un anno con 13 lune (1978) and Berlin Alexanderplatz (1980). He died on February 8, 2020 in Berlin, Germany.","February 16, 1939 in Bremen, Germany",1939-02-16,"Bremen, Germany","February 8, 2020 in Berlin, Germany  (undisclosed)",2020-02-08,"Berlin, Germany  ",undisclosed,,0,0,0,0
nm0818215,Jeremy Spenser,Jeremy John Dornhurst de Sarem,,"Jeremy Spenser was born on July 16, 1937 in London, England as Jeremy John Dornhurst de Sarem. He is an actor, known for Fahrenheit 451 (1966), Sangue bianco (1952) and Huckleberry Finn (1952).","July 16, 1937 in London, England, UK",1937-07-16,"London, England, UK",,,,,,0,0,0,0
nm0818227,Christos Spentzos,Christos Spentzos,,,,,,,,,,,0,0,0,0
nm0818233,Mike Spera,Michael Spera,,,,,,"October 16, 2012 in New York City, New York, USA",2012-10-16,"New York City, New York, USA",,,0,0,0,0
nm0818236,Renato W. Spera,Renato W. Spera,,,,,,,,,,,0,0,0,0
nm0818237,Rob Spera,Rob Spera,,,,,,,,,,,0,0,0,0
nm0818242,Tony Sperandeo,Gaetano Sperandeo,,"Tony Sperandeo was born on May 8, 1953 in Palermo, Sicily, Italy as Gaetano Sperandeo. He is an actor and director, known for I Cento Passi (2000), La scorta (1993) and Mery per sempre (1989). He was previously married to Rita Barbanera.","May 8, 1953 in Palermo, Sicily, Italy",1953-05-08,"Palermo, Sicily, Italy",,,,,Rita Barbanera  (? - 27 April 2001) (her death) (2 children),1,0,1,2
nm0818243,Gerardo Sperandini,Gerardo Sperandini,,"Gerardo Sperandini is an actor, known for L'imperatore di Roma (1988), L'amico immaginario (1994) and Regina Coeli (2000).",,,,,,,,,0,0,0,0
nm0818248,Valentina Sperantova,Valentina Aleksandrovna Sperantova,,"Valentina Sperantova was born on February 24, 1904 in Zaraysk, Zaraysk uyezd, Ryazan Governorate, Russian Empire as Valentina Aleksandrovna Sperantova. She was an actress, known for Shumnyy den (1961), Did Livogo Kraynogo (1973) and Ryadom s vami (1967). She died on January 6, 1978 in Moscow, RSFSR, USSR.","February 24, 1904 in Zaraysk, Zaraysk uyezd, Ryazan Governorate, Russian Empire [now Zaraysky District, Moscow Oblast, Russia]",1904-02-24,"Zaraysk, Zaraysk uyezd, Ryazan Governorate, Russian Empire [now Zaraysky District, Moscow Oblast, Russia]","January 6, 1978 in Moscow, RSFSR, USSR [now Russia]",1978-01-06,"Moscow, RSFSR, USSR [now Russia]",,,0,0,0,0
nm0818250,David Speranza,David Speranza,,"David Speranza is an actor and writer, known for Dark Confessions (1998) and Burning Vengeance (1989).",,,,,,,,,0,0,0,0
nm0818260,Sara Sperati,Adele Sperati,,"Sara Sperati was born as Adele Sperati. She is an actress, known for I figli di nessuno (1974), La polizia ha le mani legate (1975) and Le deportate della sezione speciale SS (1976).",,,,,,,,,0,0,0,0
nm0818281,Alessandro Sperduti,Alessandro Sperduti,,"Alessandro Sperduti was born on July 8, 1987 in Rome, Lazio, Italy. He is an actor, known for Torneranno i prati (2014), Heaven (2002) and Io sono David (2003).","July 8, 1987 in Rome, Lazio, Italy",1987-07-08,"Rome, Lazio, Italy",,,,,,0,0,0,0
nm0818285,John Speredakos,John Jay Speredakos,183,"John Speredakos was born on August 11, 1962 in New York City, New York, USA as John Jay Speredakos. He is an actor, known for The Mind's Eye (2015), Wendigo (2001) and Inside Man (2006).","August 11, 1962 in New York City, New York, USA",1962-08-11,"New York City, New York, USA",,,,,,0,0,0,0
nm0818293,Gabriela Sperl,Gabriela Sperl,,,"1952 in Bad Godesberg, Bonn, North Rhine-Westphalia, Germany","1952 in Bad Godesberg, Bonn, North Rhine-Westphalia, Germany","Bad Godesberg, Bonn, North Rhine-Westphalia, Germany",,,,,,0,0,0,0
nm0818304,Andrea Sperling,Andrea Sperling,,"Andrea Sperling is a producer, known for Itty Bitty Titty Committee (2007), Harsh Times - I giorni dell'odio (2005) and Transparent (2014).",,,,,,,,,0,0,0,0
nm0818306,Ary Sperling,Ary Sperling,,"Ary Sperling : Producer, Conductor, Arranger, Composer Keyboard and Guitar Player Ary started his career as a band leader of the musical group Viva Voz, singing, playing and arranging in records, background vocals and jingles, and participating in TV and radio shows. As a keyboard programmer and member of the Wagner Tiso's band, he played keyboards and acoustic guitars in shows, records and movie soundtracks. He studied MIDI in Los Angeles, California, and later assembled the first MIDI Keyboard Recording Studio in Brazil, at Som Livre recording company facilities. Arranger, producer and composer of musical pieces for CDs, DVDs, movies and advertising campaigns, his credits include works for acclaimed Brazilian artists(such as Roberto Carlos , Xuxa , Djavan ,Gilberto Gil and Milton Nascimento) and international stars(such as Yuri , Ana Gabriel and Camilo Sesto). Ary is a ""Grammy Awards"" and ""Latin Recording Academy (LARA)"" voting member.",,,,,,,,,0,0,0,0
nm0818310,David Sperling,David Sperling,,"David Sperling is known for his work on Margin Call (2011), Black-Eyed Susan (2004) and The Girl on the Train (2014).",,,,,,,,,0,0,0,0
nm0818314,Gloria Sperling,Gloria Sperling,,"Gloria Sperling is an actress, known for The Underground Comedy Movie (1999).",,,,,,,,,0,0,0,0
nm0818316,Heike Sperling,Heike Sperling,,"Heike Sperling is known for her work on Sonnenallee (1999), Liebe deine Nächste! (1998) and LiebesLuder (2000).",,,,,,,,,0,0,0,0
nm0818328,Milton Sperling,Matthew Milton Sperling,,"Milton Sperling was born on July 6, 1912 in New York City, New York, USA as Matthew Milton Sperling. He was a producer and writer, known for Corte marziale (1955), La battaglia dei giganti (1965) and Capitan Apache (1971). He was married to Margit Sperling and Betty Warner Sheinbaum. He died on August 26, 1988 in Los Angeles, California, USA.","July 6, 1912 in New York City, New York, USA",1912-07-06,"New York City, New York, USA","August 26, 1988 in Los Angeles, California, USA  (undisclosed)",1988-08-26,"Los Angeles, California, USA  ",undisclosed,"Margit Sperling  (1965 - 1988) (his death)
Betty Warner Sheinbaum  (12 July 1939 - 1963) (divorced) (4 children)",2,1,1,4
nm0818330,Rae Sperling,Cynthia Rae Sperling,,"Rae Sperling was born on July 19, 1954 in Langdon, North Dakota, USA as Cynthia Rae Sperling. She was an actress, known for Game Show Models (1977) and Hollywood High (1976). She died on July 1, 2017 in Kearny, Wyoming, USA.","July 19, 1954 in Langdon, North Dakota, USA",1954-07-19,"Langdon, North Dakota, USA","July 1, 2017 in Kearny, Wyoming, USA  (lung cancer)",2017-07-01,"Kearny, Wyoming, USA  ",lung cancer,,0,0,0,0
nm0818344,Richard Spero,Richard Spero,,,,,,,,,,,0,0,0,0
nm0818356,Martin Sperr,Martin Sperr,,"Martin Sperr was born on September 10, 1944 in Steinberg, Dingolfing, Bavaria, Germany. He was an actor and writer, known for Scene di caccia in bassa Baviera (1969), Parsifal (1982) and Mathias Kneissl (1971). He died on April 6, 2002 in Landshut, Bavaria.","September 10, 1944 in Steinberg, Dingolfing, Bavaria, Germany",1944-09-10,"Steinberg, Dingolfing, Bavaria, Germany","April 6, 2002 in Landshut, Bavaria, Germany",2002-04-06,"Landshut, Bavaria, Germany",,,0,0,0,0
nm0818373,Stephane Sperry,Stephane Sperry,,"Stephane Sperry began his film industry career in the 1970s, working on nearly three dozen features. He spent three years as president of Alliance International, Canada's foremost film production and distribution company, as well as four years as the head of Island Records (France), where he helped build the international company's film business.Sperry came to Canal Plus in 1987, as the head of Ellipse Programmes. Canal Plus is the premiere cable operator in France and a major producer of French films. Later, he was executive vice president for programming and strategic development at Studio Canal, the Paris headquarters. During those four years, he was also head of acquisitions and an architect of the company's library of some 5500 films. He then oversaw the strengthening of the company's business units into a cohesive whole as it went public. M. Sperry then became co-president of Canal Plus' U.S. operation for three years. Based in Los Angeles, he orchestrated and supervised the Canal Plus investment in films such as ""Chicken Run"", ""U-571"", ""Mulholland Drive"", ""Sleepy Hollow"", ""Brotherhood of the Wolves"" and ""The Pianist"", a winner of three Academy Awards in 2003.Stephane Sperry formed Liaison Films, a film production company, in the fall of 2002. The company intends to bring European film properties, ideas and talent to the American market.",,,,,,,,,0,0,0,0
nm0818396,Benjamin P. Speth,Benjamin P. Speth,,"Benjamin P. Speth is known for his work on Dresden (1999), Mary and Max (2009) and Junk (1999).",,,,,,,,,0,0,0,0
nm0818398,Maria Speth,Maria Speth,,"Maria Speth was born in 1967 in Titting, Bavaria, Germany. She is a director and writer, known for In den Tag hinein (2001), 9 Leben (2011) and Madonnen (2007).","1967 in Titting, Bavaria, Germany","1967 in Titting, Bavaria, Germany","Titting, Bavaria, Germany",,,,,,0,0,0,0
nm0818415,Bella Spewack,Bella Cohen,,"Bella Spewack was born on March 25, 1899 in Bucharest, Romania as Bella Cohen. She was a writer, known for Le mie due mogli (1940), Clear All Wires! (1933) and Fammi posto tesoro (1963). She was married to Sam Spewack. She died on April 27, 1990 in Manhattan, New York, USA.","March 25, 1899 in Bucharest, Romania",1899-03-25,"Bucharest, Romania","April 27, 1990 in Manhattan, New York, USA",1990-04-27,"Manhattan, New York, USA",,Sam Spewack  (1922 - 14 October 1971) (his death),1,0,0,0
nm0818416,Sam Spewack,Sam Spewack,185,,"September 16, 1899 in Bakhmut, Yekaterinoslav Governorate, Russian Empire",1899-09-16,"Bakhmut, Yekaterinoslav Governorate, Russian Empire","October 14, 1971 in New York City, New York, USA  (blood cancer)",1971-10-14,"New York City, New York, USA  ",blood cancer,Bella Spewack  (1922 - 14 October 1971) (his death),1,0,0,0
nm0818427,Wilhelm Speyer,Wilhelm Speyer,,,"February 21, 1887 in Berlin, Germany",1887-02-21,"Berlin, Germany","December 1, 1952 in Basel, Switzerland",1952-12-01,"Basel, Switzerland",,,0,0,0,0
nm0818428,Willoughby Speyers,Albert Willoughby Speyers,,,"January 9, 1897 in North Carolina, USA",1897-01-09,"North Carolina, USA","November 15, 1981 in Orange, California, USA",1981-11-15,"Orange, California, USA",,Adelaide Speyers  (? - ?) (2 children),1,0,1,2
nm0818430,Giuseppe Spezia,Giuseppe Spezia,,"Giuseppe Spezia is an actor, known for John Travolto... da un insolito destino (1979) and Vieni avanti cretino (1982).",,,,,,,,,0,0,0,0
nm0818447,Linda Spheeris,Linda Spheeris,,"Linda Spheeris is known for her work on Giochi stellari (1984), Point Break - Punto di rottura (1991) and Halloween III - Il signore della notte (1982).",,,,,,,,,0,0,0,0
